,URL,title,BERT,predicted_class,h0,h1,h2,h3,score,classe
194,https://www.wsj.com/articles/kamila-valieva-olympics-figure-skating-russia-doping-11645015949?mod=hp_theme_china-olympics-ribbon,Kamila Valieva,0.759969738,0,0,1,1,0,2.079984869,1
195,https://www.wsj.com/articles/us-hockey-beijing-olympics-11645005118?mod=hp_theme_china-olympics-ribbon,U.S. Men's Hockey Is Out,0.620756901,1,1,1,1,0,3.210378451,1
196,https://www.wsj.com/articles/zhang-yimou-director-beijing-olympics-11645020077?mod=hp_theme_china-olympics-ribbon,Zhang Yimou's Wife,0.211476043,0,0,1,1,1,3.105738021,1
197,https://www.wsj.com/articles/curling-olympics-swimming-michael-phelps-11645003061?mod=hp_theme_china-olympics-ribbon,Curling Venue,0.713933025,0,0,1,1,1,3.356966512,1
198,https://www.wsj.com/articles/bobsled-ice-kaiser-francesco-friedrich-11644736783?mod=hp_theme_china-olympics-ribbon,Bobsled Dominance,0.958605454,0,0,1,1,0,2.179302727,1
199,https://www.wsj.com/articles/2022-winter-olympics-streaming-watch-guide-11643986440?mod=hp_theme_china-olympics-ribbon,How to Watch,0.700548896,0,0,1,1,0,2.050274448,1
200,https://www.wsj.com/livecoverage/winter-olympics-beijing-2022,Event Coverage,0.047648067,0,0,1,1,0,1.723824033,1
201,https://www.wsj.com/articles/russia-says-troops-withdraw-from-crimea-but-u-s-warns-ukraine-invasion-still-possible-11645007072?mod=hp_lead_pos1,"Russia Is Increasing Forces Near Ukraine, Western Allies Say",0.125049209,1,1,1,1,0,2.962524604,1
202,https://www.wsj.com/articles/why-u-s-spies-can-watch-russian-troops-but-not-guess-putins-next-move-11645030376,U.S. Spies Can’t Crack the Code on Putin,0.417376849,1,1,1,1,1,4.408688424,1
203,https://www.wsj.com/articles/u-s-russian-aircraft-flew-perilously-close-to-each-other-amid-ukraine-tensions-11645032529?mod=hp_lead_pos6,"U.S., Russian Planes Had Perilously Close Encounters",0.371481657,1,1,1,1,1,4.385740829,1
204,https://www.wsj.com/articles/as-oil-nears-100-saudis-snub-u-s-stick-to-russian-pact-amid-ukraine-crisis-11645015415?mod=hp_lead_pos7,Saudis Stick to Russian Oil Pact.,0.103109461,1,1,1,1,0,2.951554731,1
205,https://www.wsj.com/articles/beijing-weighs-how-far-to-go-in-backing-putin-on-ukraine-11645050771?mod=hp_lead_pos2,Beijing Weighs How Far to Go in Backing Putin on Ukraine,0.740650008,1,1,1,1,1,4.570325004,1
206,https://www.wsj.com/articles/russia-ukraine-putin-nato-11643121821,What Does Russia Want With Ukraine?,0.146157934,1,1,1,1,1,4.273078967,1
207,https://www.wsj.com/live-qa/is-a-russia-ukraine-conflict-inevitable/3AB62C79-CBC8-4494-A67E-10B1BBBE4D1E,Submit Your Questions About the Conflict,0.415871403,1,1,1,1,0,3.107935702,1
208,https://www.wsj.com/articles/fed-eyes-potential-for-faster-rate-increases-to-ease-inflation-11645038761?mod=hp_lead_pos3,Fed Eyeing Potential for Faster Rate Rises to Ease Inflation,0.828942181,1,1,1,1,0,3.314471091,1
209,https://www.wsj.com/articles/global-stocks-markets-dow-update-02-16-2022-11645000721,Stocks Pare Losses After Fed Minutes,0.234952456,1,1,1,1,1,4.317476228,1
210,https://www.wsj.com/articles/behind-the-feds-slow-pivot-to-tackling-inflation-11644930180,Can the Fed’s Powell Tame Inflation Without Causing a Recession?,0.753300539,1,1,1,1,0,3.276650269,1
211,https://www.wsj.com/articles/activist-investor-daniel-loeb-sees-roughly-1-trillion-of-untapped-value-in-amazon-11645048496?mod=hp_lead_pos4,Daniel Loeb Sees Roughly $1 Trillion of Untapped Value in Amazon,0.454447119,1,1,1,1,0,3.12722356,1
212,https://www.wsj.com/articles/bitcoin-national-currency-el-salvador-11645026831?mod=hp_lead_pos5,Can Bitcoin Be a National Currency? El Salvador Is Trying to Find Out.,0.935201526,1,1,1,1,0,3.367600763,1
213,https://www.wsj.com/articles/google-plans-to-curtail-cross-app-tracking-on-android-phones-11645016401?mod=hp_lead_pos6,Google to Curtail Cross-App Tracking on Android Phones,0.989930713,1,1,1,1,0,3.394965356,1
214,https://www.wsj.com/articles/us-economy-january-2022-retail-sales-11644963650?mod=hp_lead_pos7,U.S. Retail Sales Jump 3.8% as Inflation Surges,0.91475691,1,1,1,1,0,3.357378455,1
215,https://www.wsj.com/articles/robust-sales-report-could-foretell-strength-to-come-11645028959,Heard on the Street: Robust Sales Report Could Foretell Strength to Come,0.476426245,1,1,1,1,0,3.138213123,1
216,https://www.wsj.com/articles/hasbro-activist-begins-proxy-fight-urges-dungeons-dragons-spinoff-11645056001?mod=hp_lead_pos10,Hasbro Activist Seeks Spinoff of Dungeons & Dragons Unit3 min read,0.908897321,1,1,1,1,0,3.35444866,1
217,https://www.wsj.com/articles/loretta-lynch-to-represent-nfl-in-brian-flores-case-11645051054?mod=hp_lead_pos11,Loretta Lynch to Represent NFL in Brian Flores Case2 min read,0.084347376,1,1,1,1,1,4.242173688,1
218,https://www.wsj.com/articles/as-omicron-recedes-people-head-back-to-work-census-data-show-11645044512?mod=hp_lead_pos12,"As Omicron Recedes, People Head Back to Work3 min read",0.649214328,1,1,1,1,0,3.224607164,1
219,https://www.wsj.com/articles/canada-police-step-up-warning-to-freedom-convoy-protesters-11645034843?mod=hp_lead_pos13,Canada Police Step Up Warning to Convoy Protesters6 min read,0.24237914,1,1,1,1,0,3.02118957,1
220,https://www.wsj.com/podcasts?mod=hp,View more podcasts,0.955361291,0,0,1,1,0,2.177680646,0
221,https://www.wsj.com/articles/how-to-check-your-uber-passenger-ratings-11645039027?mod=hp_featst_pos3,How to Check Your Uber Passenger Ratings3 min read,0.554915337,1,1,1,1,0,3.177457668,1
222,https://www.wsj.com/articles/slow-pace-charleston-is-the-new-hip-housing-market-for-families-11645038556?mod=hp_featst_pos4,Slow-Pace Charleston Is the New Hip Housing Market for Families6 min read,0.626149396,1,1,1,1,0,3.213074698,1
223,https://www.wsj.com/articles/back-to-work-home-office-11645025392?mod=hp_featst_pos5,"When One Partner Goes Back to Work, the Home Office Gets Loud4 min read",0.745062705,1,1,1,1,0,3.272531352,1
224,https://www.wsj.com/articles/sony-linkbuds-review-wireless-earbuds-11644938911?mod=wsjhp_columnists_pos1,Sony’s New Earbuds Keep Ears Clear for All-Day Comfort,0.815358804,1,1,1,1,0,3.307679402,1
225,https://www.wsj.com/articles/los-angeles-rams-super-bowl-lvi-11644840493?mod=wsjhp_columnists_pos2,The Rams Won a Super Bowl. Have They Won Los Angeles?,0.377384341,1,1,1,1,0,3.08869217,1
226,https://www.wsj.com/articles/chinas-zero-covid-policy-holds-lessons-for-other-nations-11645033130?mod=wsjhp_columnists_pos3,China’s ‘Zero-Covid’ Policy Holds Lessons for Others,0.094072623,1,1,1,1,1,4.247036312,1
227,https://www.wsj.com/news/business?mod=hp_lista_strap,Business & Finance,0.850543884,0,0,1,1,0,2.125271942,0
228,https://www.wsj.com/articles/charlie-munger-expects-index-funds-to-change-the-worldand-not-in-a-good-way-11645055334?mod=hp_lista_pos1,Charlie Munger Expects Index Funds to Change the World—and Not in a Good Way,0.436621571,1,1,1,1,0,3.118310786,1
229,https://www.wsj.com/articles/justice-department-is-pursuing-wide-ranging-investigation-of-short-sellers-sources-say-11645019122?mod=hp_lista_pos2,Justice Department Targets ‘Spoofing’ and ‘Scalping’ in Short Seller Investigation,0.587951068,1,1,1,1,0,3.193975534,1
230,https://www.wsj.com/articles/doordashs-2021-revenue-tops-pandemic-record-11645046230?mod=hp_lista_pos3,DoorDash’s 2021 Revenue Tops Pandemic Record,0.60076355,1,1,1,1,0,3.200381775,1
231,https://www.wsj.com/articles/nvidia-posts-record-sales-amid-broad-chip-demand-11645048020?mod=hp_lista_pos4,Nvidia Posts Record Sales Amid Broad Chip Demand,0.268689961,1,1,1,1,0,3.034344981,1
232,https://www.wsj.com/articles/paramount-misses-streamings-blank-check-season-11645033971?mod=hp_lista_pos5,Paramount Misses Streaming’s Blank-Check Season,0.01604931,1,1,1,1,1,4.208024655,1
233,https://www.wsj.com/news/us?mod=lead_feature_below_a_strap,U.S.,0.203668442,0,0,1,1,0,1.801834221,0
234,https://www.wsj.com/articles/texas-sues-u-s-over-airport-mask-mandate-11645057036?mod=lead_feature_below_a_pos1,Texas Sues U.S. Over Airport Mask Mandate,0.563303882,1,1,1,1,0,3.181651941,1
235,https://www.wsj.com/articles/jurors-in-sarah-palins-defamation-suit-against-new-york-times-knew-judge-planned-to-dismiss-her-claims-11645051450?mod=lead_feature_below_a_pos1,Jurors in Palin Trial Knew Judge Planned to Dismiss Her Claims,0.398838892,1,1,1,1,1,4.399419446,1
236,https://www.wsj.com/articles/biden-orders-archives-to-release-trump-white-house-visitor-logs-to-jan-6-panel-11645021204?mod=lead_feature_below_a_pos1,Biden Orders Release of Trump White House Visitor Logs to Jan. 6 Panel,0.616573486,1,1,1,1,1,4.508286743,1
237,https://www.wsj.com/news/world?mod=hp_listb_strap,World,0.217664934,0,0,1,1,0,1.808832467,0
238,https://www.wsj.com/articles/eu-court-rules-funding-for-poland-hungary-can-be-cut-11645008106?mod=hp_listb_pos1,"EU Court Rules Funding for Poland, Hungary Can Be Cut",0.67918414,1,1,1,1,0,3.23959207,1
239,https://www.wsj.com/articles/u-s-faults-china-for-failing-to-meet-purchase-targets-under-2020-trade-deal-11645019686?mod=hp_listb_pos2,U.S. Faults China for Failing to Meet Purchase Targets Under 2020 Trade Deal,0.068912383,1,1,1,1,0,2.934456191,1
240,https://www.wsj.com/news/life-work?mod=nav_top_section&mod=hp_listb_strap,Life & Work,0.393647467,0,0,1,1,0,1.896823734,0
241,https://www.wsj.com/articles/a-luxurious-garage-conversion-that-can-still-house-cars-11645040351?mod=hp_listb_pos2,A Luxurious Garage Conversion That Can Still House Cars,0.328619715,1,1,1,1,1,4.364309858,1
242,https://www.wsj.com/articles/freezer-cocktails-recipes-martini-negroni-11645045846?mod=hp_listb_pos3,Freezer Cocktails Are the Stress-Free Option We All Deserve Right Now,0.223083128,1,1,1,1,0,3.011541564,1
243,https://www.wsj.com/livecoverage/winter-olympics-beijing-2022?mod=hp_listc_strap,Olympics,0.541872969,0,0,1,1,0,1.970936485,0
244,https://www.wsj.com/articles/kamila-valieva-olympics-figure-skating-russia-doping-11645015949?mod=hp_listc_pos1,Kamila Valieva Is 15. It’s Why She Could Be the Olympic Champion.,0.034920629,1,1,1,1,0,2.917460315,1
245,https://www.wsj.com/articles/us-hockey-beijing-olympics-11645005118?mod=hp_listc_pos2,No Miracles in Beijing as U.S. Men’s Hockey Team Is Eliminated,0.882632501,1,1,1,1,0,3.341316251,1
246,https://www.wsj.com/articles/zhang-yimou-director-beijing-olympics-11645020077?mod=hp_listc_pos3,"It Takes a Village to Stage a Pandemic-Era Olympics—and for a Few, the Toll Is Too Much",0.070018407,1,1,1,1,1,4.235009204,1
247,https://www.wsj.com/articles/curling-olympics-swimming-michael-phelps-11645003061?mod=hp_listc_pos4,The House That Michael Phelps Built Has Been Invaded by Curlers,0.370092995,1,1,1,1,1,4.385046498,1
248,https://www.wsj.com/video?mod=hp_video_strap,Video,0.476557936,0,0,1,1,0,1.938278968,0
249,https://www.wsj.com/news/cmo-today?mod=hp_minor_strap_1,CMO,0.961675448,0,0,1,1,0,2.180837724,0
250,https://www.wsj.com/articles/a-reopening-australia-encourages-travelers-to-come-take-a-long-vacation-11645009202?mod=hp_minor_pos1,A Reopening Australia Encourages Travelers to Come Take a Long Vacation3 min read,0.021039739,1,1,1,1,0,2.91051987,1
251,https://www.wsj.com/articles/fcb-names-new-leadership-as-global-ceo-prepares-to-leave-11644943635?mod=hp_minor_pos2,FCB Names New Leadership as Global CEO Prepares to Leave2 min read,0.118318343,1,1,1,1,0,2.959159172,1
252,https://www.wsj.com/articles/super-bowl-ads-suggest-the-future-is-nowfrom-crypto-to-the-metaverse-11644872150?mod=hp_minor_pos3,Super Bowl Ads Suggest the Future Is Now—From Crypto to the Metaverse5 min read,0.613253115,1,1,1,1,0,3.206626557,1
253,https://www.wsj.com/news/cio-journal?mod=hp_minor_strap_2,CIO,0.547804493,0,0,1,1,0,1.973902246,0
254,https://www.wsj.com/articles/google-cloud-to-announce-10-year-deal-with-dun-bradstreet-11645015501?mod=hp_minor_pos4,Google Cloud to Announce 10-Year Deal With Dun & Bradstreet2 min read,0.016568715,1,1,1,1,0,2.908284358,1
255,https://www.wsj.com/articles/former-fcc-chairman-ajit-pai-joins-board-of-edgeq-11644930000?mod=hp_minor_pos5,Former FCC Chairman Ajit Pai Joins Board of EdgeQ2 min read,0.361342508,1,1,1,1,0,3.080671254,1
256,https://www.wsj.com/articles/food-delivery-startups-look-for-new-ways-to-sustain-growth-11644873173?mod=hp_minor_pos6,Food Delivery Startups Look for New Ways to Sustain Growth4 min read,0.598647379,1,1,1,1,0,3.19932369,1
257,https://www.wsj.com/news/cfo-journal?mod=hp_minor_strap_3,CFO,0.25523648,0,0,1,1,0,1.82761824,0
258,https://www.wsj.com/articles/marriott-plans-to-slash-debt-by-hundreds-of-millions-of-dollars-in-2022-11645014600?mod=hp_minor_pos7,"Marriott Plans to Continue to Slash Debt, CFO Says3 min read",0.402519521,1,1,1,1,0,3.10125976,1
259,https://www.wsj.com/articles/warehouse-landlord-prologis-promotes-treasurer-to-cfo-11644964191?mod=hp_minor_pos8,Warehouse Landlord Prologis Promotes Treasurer to CFO2 min read,0.41796325,1,1,1,1,0,3.108981625,1
260,https://www.wsj.com/articles/higher-interest-rates-not-a-major-worry-for-cfos-of-large-u-s-companies-11644921001?mod=hp_minor_pos9,Higher Interest Rates Not a Major Worry for CFOs of Large U.S. Companies5 min read,0.225295147,1,1,1,1,0,3.012647574,1
261,https://www.wsj.com/news/risk-compliance-journal?mod=hp_minor_strap_4,Risk & Compliance,0.901325442,0,0,1,1,0,2.150662721,0
262,https://www.wsj.com/articles/ericsson-details-serious-compliance-breaches-it-found-in-iraq-11644964564?mod=hp_minor_pos10,Ericsson Details Serious Compliance Breaches It Found in Iraq2 min read,0.876092974,1,1,1,1,0,3.338046487,1
263,https://www.wsj.com/articles/pandemic-crypto-fuel-increase-in-romance-scams-11644879123?mod=hp_minor_pos12,"Pandemic, Crypto Fuel Increase in Romance Scams5 min read",0.071196436,1,1,1,1,0,2.935598218,1
264,https://www.wsj.com/news/logistics-report?mod=hp_minor_strap_5,Logistics Report,0.437893201,0,0,1,1,0,1.9189466,0
265,https://www.wsj.com/articles/truckers-face-supply-chain-hurdles-to-fleet-upgrades-11645030701?mod=hp_minor_pos13,Truckers Face Supply-Chain Hurdles to Fleet Upgrades3 min read,0.716425707,1,1,1,1,1,4.558212854,1
266,https://www.wsj.com/articles/maersk-is-hungry-for-more-u-s-logistics-companies-11644951967?mod=hp_minor_pos14,Maersk Is Hungry for More U.S. Logistics Companies2 min read,0.4416247,1,1,1,1,0,3.12081235,1
267,https://www.wsj.com/pro/sustainable-business?mod=hp_minor_strap_6,Sustainable Business,0.602412219,0,0,1,1,0,2.001206109,0
268,https://www.wsj.com/articles/grid-operators-energy-project-backlog-creates-frustration-for-renewables-buyers-11645009200?mod=hp_minor_pos16,Grid Operator’s Energy-Project Backlog Creates Frustration for Renewables Buyers3 min read,0.213669452,1,1,1,1,0,3.006834726,1
269,https://www.wsj.com/articles/startup-wants-to-store-spare-renewable-electricity-to-power-heavy-industry-11644328800?mod=hp_minor_pos17,Startup Wants to Store Spare Renewable Electricity to Power Heavy Industry3 min read,0.763717501,1,1,1,1,0,3.28185875,1
270,https://www.wsj.com/articles/corporate-climate-plans-mostly-fall-short-report-says-11644252958?mod=hp_minor_pos18,"Corporate Climate Plans Mostly Fall Short, Report Says5 min read",0.526659178,1,1,1,1,0,3.163329589,1
271,https://www.wsj.com/news/heard-on-the-street?mod=hp_minor_strap_7,Heard on the Street,0.757737072,0,1,1,1,0,2.778868536,1
272,https://www.wsj.com/articles/robust-sales-report-could-foretell-strength-to-come-11645028959?mod=hp_minor_pos19,Robust Sales Report Could Foretell Strength to Come2 min read,0.840990417,1,1,1,1,0,3.320495209,1
273,https://www.wsj.com/articles/a-tighter-oil-market-has-downsides-for-producers-too-11645017607?mod=hp_minor_pos20,Tighter Oil Market Has Downsides for Producers Too    3 min read,0.714591364,1,1,1,1,0,3.257295682,1
274,https://www.wsj.com/articles/the-worlds-most-valuable-life-insurer-could-soon-be-indian-11645012222?mod=hp_minor_pos21,The World’s Most Valuable Life Insurer Could Soon Be Indian2 min read,0.659722617,1,1,1,1,1,4.529861309,1
275,https://www.wsj.com/watchlist?mod=Home_MDW_MDC,View Watchlist,0.512699288,0,0,1,1,0,1.956349644,0
276,https://www.wsj.com/market-data?mod=Home_MDW_MDC,View All Market Data →,0.673664228,1,1,1,1,0,3.236832114,1
277,https://www.wsj.com/market-data?mod=Home_MDW_MDC,View All Market Data →,0.673664228,1,1,1,1,0,3.236832114,1
278,https://www.wsj.com/news/opinion?mod=hp_opin_strap,Opinion,0.472359058,0,0,1,1,0,1.936179529,0
279,https://www.wsj.com/tips,Got a tip for us?Here’s how to submit it.,0.636999686,1,1,1,1,0,3.218499843,1
280,https://www.wsj.com/articles/bitcoin-bitfinex-hack-crypto-laundering-morgan-lichtenstein-11644953617?mod=hp_trending_now_article_pos1,A Crucial Clue in the $4.5 Billion Bitcoin Heist: A $500 Walmart Gift Card,0.465909978,1,1,1,1,0,3.132954989,1
281,https://www.wsj.com/articles/cnn-chief-marketing-officer-allison-gollust-resigns-11644972604?mod=hp_trending_now_article_pos2,CNN Chief Marketing Officer Resigns as Probe Finds Wrongdoing by Three Top Players at Network,0.817363072,1,1,1,1,0,3.308681536,1
282,https://www.wsj.com/articles/olympics-blunder-jarl-magnus-riiber-nordic-combined-11644932242?mod=hp_trending_now_article_pos3,He Was Going to Win Olympic Gold. Then He Skied the Wrong Way.,0.639382621,1,1,1,1,0,3.21969131,1
283,https://www.wsj.com/articles/yellowstone-season-5-viacomcbs-stallone-11644955278?mod=hp_trending_now_article_pos4,"‘Yellowstone’ Fans Get a Jumbo-Size Season 5, a New Prequel and Stallone as ‘Tulsa King’",0.135446519,1,1,1,1,0,2.967723259,1
284,https://www.wsj.com/articles/russia-says-troops-withdraw-from-crimea-but-u-s-warns-ukraine-invasion-still-possible-11645007072?mod=hp_trending_now_article_pos5,"Russia Is Continuing to Build Up Forces Near Ukraine, West Says",0.978383111,1,1,1,1,0,3.389191555,1
285,https://www.wsj.com/articles/a-strange-defense-of-spying-on-donald-trump-rodney-joffe-russia-clinton-john-durham-11644965327?mod=hp_trending_now_opn_pos1,Opinion: A Strange Defense of Spying on Trump,0.338869211,1,1,1,1,0,3.069434606,1
286,https://www.wsj.com/articles/unfit-for-the-federal-reserve-biden-nominees-sarah-bloom-raskin-lisa-cook-11644966838?mod=hp_trending_now_opn_pos2,Opinion: Unfit for the Federal Reserve,0.907915593,1,1,1,1,0,3.353957797,1
287,https://www.wsj.com/articles/as-blacks-sour-on-biden-will-they-abandon-the-democrats-polling-approval-rating-voters-11644964755?mod=hp_trending_now_opn_pos3,"Opinion: As Black Voters Sour on Biden, Will They Abandon the Democrats?",0.581614322,1,1,1,1,0,3.190807161,1
288,https://www.wsj.com/articles/donald-trump-really-was-spied-on-2016-clinton-campaign-john-durham-court-filing-11644878973?mod=hp_trending_now_opn_pos4,Opinion: Trump Really Was Spied On,0.353886316,1,1,1,1,0,3.076943158,1
289,https://www.wsj.com/articles/lesson-of-the-sarah-palin-verdict-new-york-times-libel-suit-11644967427?mod=hp_trending_now_opn_pos5,Opinion: Lesson of the Palin Verdict,0.898188415,1,1,1,1,0,3.349094208,1
290,https://www.wsj.com/video/series/on-the-news/video-russia-says-some-troops-withdrew-from-ukraine-border-nato-says-buildup-continues/43E75145-0456-477B-8185-6355E71898EA?mod=hp_trending_now_video_pos1,"Video: Russia Says Some Troops Withdrew From Ukraine Border, NATO Says Buildup Continues02:10",0.183604929,1,1,1,1,0,2.991802464,1
291,https://www.wsj.com/video/series/opinion-review-and-outlook/wsj-opinion-durham-new-revelations-about-spying-on-trump/80D76DAA-2328-4829-9852-72823D154A82?mod=hp_trending_now_video_pos2,WSJ Opinion: Durham's New Revelations About Spying on Trump03:20,0.83881593,1,1,1,1,0,3.319407965,1
292,https://www.wsj.com/video/series/on-the-news/china-rolls-out-digital-yuan-for-foreigners-at-the-olympics/443BEAC3-8885-46C2-BC8D-83A031A1791F?mod=hp_trending_now_video_pos3,China Rolls Out Digital Yuan for Foreigners at the Olympics02:58,0.05749333,1,1,1,1,0,2.928746665,1
293,https://www.wsj.com/video/political-views-are-influencing-economic-expectations-heres-how/C398D8A5-A8FC-4D70-9476-7582B0531C60.html?mod=hp_trending_now_video_pos4,Political Views Are Influencing Economic Expectations. Here’s How.04:12,0.287731392,1,1,1,1,0,3.043865696,1
294,https://www.wsj.com/video/series/news-explainers/the-science-behind-long-covid/B1AC5D11-1A4C-4328-8DC1-3C320ECE585B?mod=hp_trending_now_video_pos5,The Science Behind Long Covid06:27,0.811431558,1,1,1,1,0,3.305715779,1
295,https://www.wsj.com/news/collection/wealth-management-report-60cb4ba0?mod=hp_jr_strap,Journal Reports,0.15549746,0,0,1,1,0,1.77774873,0
296,https://www.wsj.com/articles/best-ways-for-couples-to-manage-finances-11644264301?mod=hp_jr_pos1,The Best Ways for Couples to Manage Finances,0.98078116,1,1,1,1,0,3.39039058,1
297,https://www.wsj.com/articles/today-gift-giver-hurt-you-tomorrow-11644247456,Why Today’s Gift Giver May Hurt You Tomorrow,0.319957184,1,1,1,1,0,3.059978592,1
298,https://www.wsj.com/articles/after-her-husbands-illness-a-wife-needs-a-new-financial-plan-11644614497,"After Her Husband’s Illness, a Wife Needs a New Financial Plan",0.992939966,1,1,1,1,0,3.396469983,1
299,https://www.wsj.com/articles/tax-advantages-with-series-i-savings-bonds-11644266078?mod=hp_jr_pos2,The Tax Advantages of Series I Savings Bonds5 min read,0.320997058,1,1,1,1,0,3.060498529,1
300,https://www.wsj.com/articles/ways-to-spend-less-spread-out-paychecks-11644265116?mod=hp_jr_pos3,One Way to Spend Less: Spread Out Your Paychecks3 min read,0.886558059,1,1,1,1,0,3.343279029,1
301,https://www.wsj.com/coupons/wayfair,Extra 15% off + free shipping at Wayfair,0.836376207,1,1,1,1,0,3.318188104,0
302,https://www.wsj.com/coupons/target,Up to 60% off - Target Promo Code,0.995336732,1,1,1,1,0,3.397668366,0
303,https://www.wsj.com/coupons/macys,Macy's coupon - Sign up to get 25% off next order,0.482019524,1,1,1,1,0,3.141009762,0
304,https://www.wsj.com/coupons/kohls,30% off for Rewards members,0.152694743,1,1,1,1,0,2.976347371,0
305,https://www.wsj.com/coupons/saks-fifth-avenue,$20 off sitewide + free shipping - Saks Fifth Avenue coupon,0.718472889,1,1,1,1,0,3.259236444,0
306,https://www.wsj.com/coupons/prettylittlething,Sign up for emails and get 20% off PrettyLittleThing discount code + $1 shipping,0.648616738,1,1,1,1,0,3.224308369,0
307,https://www.wsj.com/newsletters/?mod=wsjfooter,Newsletters & Alerts,0.449635693,0,0,1,1,0,1.924817847,0
308,https://www.wsj.com/news/how-to-guides?mod=wsjfooter,Guides,0.688302332,0,0,1,1,0,2.044151166,0
309,https://www.wsj.com/topics?mod=wsjfooter,Topics,0.765152986,0,0,1,1,0,2.082576493,0
310,https://www.wsj.com/watchlist/news?mod=wsjfooter,My News,0.381818008,0,0,1,1,0,1.890909004,0
311,https://www.wsj.com/news/rss-news-and-feeds?mod=wsjfooter,RSS Feeds,0.770272059,0,0,1,1,0,2.08513603,0
312,https://www.wsj.com/video?mod=wsjfooter,Video Center,0.002317187,0,0,1,1,0,1.701158593,0
313,https://www.wsj.com/watchlist/?mod=wsjfooter,Watchlist,0.298933621,0,0,1,1,0,1.849466811,0
314,https://www.wsj.com/podcasts?mod=wsjfooter,Podcasts,0.98856059,0,0,1,1,0,2.194280295,0
315,https://www.wsj.com/story?mod=wsjfooter,Visual Stories,0.514473218,0,0,1,1,0,1.957236609,0
316,https://www.wsj.com/coupons,Coupons,0.659017567,0,0,1,1,0,2.029508783,0
317,https://www.wsj.com/about-us?mod=wsjfooter,About Us,0.249202455,0,0,1,1,0,1.824601227,0
318,https://www.wsj.com/news/column/Corrections?mod=wsjfooter,Corrections,0.866012242,0,0,1,1,0,2.133006121,0
319,https://www.wsj.com/news/archive/?mod=wsjfooter,News Archive,0.465593793,0,0,1,1,0,1.932796897,0
320,https://www.wsj.com/podcasts,Podcasts,0.41671261,0,0,1,1,0,1.908356305,0
321,https://www.wsj.com/policy/copyright-policy,Copyright Policy,0.102816447,0,0,1,1,0,1.751408223,0
322,https://www.wsj.com/policy/data-policy,Data Policy,0.466392367,0,0,1,1,0,1.933196184,0
323,https://www.wsj.com/policy/subscriber-agreement,Subscriber Agreement & Terms of Use,0.059970167,1,1,1,1,0,2.929985083,0
